Order,Lot Frontage,LotArea,LotShape,Utilities,Lot Config,Land Slope,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,YearBuilt,YearRemod/Add,Foundation,Bsmt Unf SF,Total Bsmt SF,BaseLivArea,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,Bathrooms,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Type,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Mo Sold,Yr Sold,Sale Condition,SalePrice
2482,50,7175,Reg,AllPub,Inside,Gtl,SawyerW,TwnhsE,1Story,6,5,1991,1991,PConc,939,1217,278,Y,1217,0,1217,2,0,2,2,1,Gd,5,0,Attchd,484,0,64,0,0,0,6,2006,Normal,151000
2484,,8900,Reg,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,4,4,1966,1966,CBlock,0,1056,1056,Y,1056,0,1056,1,0,1,2,1,TA,5,0,Detchd,384,0,42,0,0,0,11,2006,Normal,107000
2485,60,7800,Reg,AllPub,Corner,Gtl,SawyerW,1Fam,1Story,5,5,1965,1965,CBlock,187,828,641,Y,965,0,965,1,0,1,3,1,TA,6,0,Detchd,300,421,0,0,0,0,7,2006,Abnorml,119900
2486,70,9100,Reg,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,4,1962,1962,CBlock,952,988,36,Y,988,0,988,1,0,1,3,1,TA,6,0,Detchd,624,0,0,0,0,0,7,2006,Normal,129500
2487,70,9100,Reg,AllPub,Inside,Gtl,Sawyer,Duplex,1Story,5,5,1963,1963,CBlock,396,1728,1332,Y,1728,0,1728,2,0,2,6,2,TA,10,0,Detchd,504,0,0,0,0,0,11,2006,Abnorml,125000
2488,68,8927,Reg,AllPub,Inside,Gtl,Sawyer,Duplex,1.5Fin,6,6,1977,1977,CBlock,0,0,0,Y,1286,368,1654,2,0,2,4,2,TA,10,0,Attchd,528,0,0,0,0,0,8,2006,Normal,119500
2489,,9240,IR1,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,6,1962,2002,CBlock,252,864,612,Y,1211,0,1211,1,0,1,2,1,TA,6,1,Detchd,576,161,0,0,0,0,3,2006,Normal,144000
2490,88,8471,IR1,AllPub,Corner,Gtl,Sawyer,1Fam,SLvl,6,7,1977,1995,CBlock,0,506,506,Y,1212,0,1212,1,0,1,3,1,TA,6,1,Attchd,492,292,12,0,0,0,7,2006,Normal,151000
2491,,9308,IR1,AllPub,CulDSac,Gtl,Sawyer,1Fam,1Story,5,5,1965,1965,CBlock,430,984,554,Y,984,0,984,1,0,1,3,1,TA,5,0,Attchd,310,0,0,0,0,0,7,2006,Normal,126000
2492,65,8450,Reg,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,6,1968,1968,CBlock,450,882,432,Y,909,0,909,1,0,1,3,1,TA,5,0,Attchd,294,0,155,0,0,0,11,2006,Normal,116000
2493,,8638,IR1,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,6,1963,1963,PConc,744,925,181,Y,925,0,925,1,0,1,2,1,TA,5,0,Detchd,484,203,74,0,0,0,10,2006,Normal,133500
2495,,13526,IR1,AllPub,CulDSac,Gtl,Sawyer,1Fam,1Story,5,6,1965,1965,CBlock,0,935,935,Y,935,0,935,1,0,1,3,1,TA,5,0,Attchd,288,180,0,0,0,0,11,2006,Normal,137000
2496,,8020,IR1,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,6,1964,1964,CBlock,268,912,644,N,912,0,912,1,0,1,3,1,TA,6,0,NA,0,0,0,0,0,0,4,2006,Normal,124000
2497,65,6993,Reg,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,7,1961,1994,CBlock,447,912,465,Y,1236,0,1236,1,0,1,3,1,TA,6,1,Attchd,288,0,0,0,0,0,6,2006,Normal,135000
2498,,8789,IR1,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,6,1967,1967,CBlock,253,912,659,Y,941,0,941,1,0,1,3,1,TA,6,1,Attchd,288,64,0,0,0,0,6,2006,Normal,129200
2499,100,14330,IR1,AllPub,Corner,Gtl,Veenker,1Fam,SLvl,7,4,1974,1974,CBlock,228,1748,1520,Y,2151,495,2646,2,0,2,3,1,Gd,9,4,Attchd,550,641,100,0,0,0,1,2006,Normal,260000
2504,89,12461,Reg,AllPub,Corner,Gtl,NoRidge,1Fam,1Story,8,5,1994,1995,PConc,168,1624,1456,Y,1624,0,1624,2,0,2,2,1,Gd,5,1,Attchd,757,0,114,192,0,0,7,2006,Normal,262000
2516,60,7180,IR1,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8,5,2001,2002,PConc,1568,1568,0,Y,1568,0,1568,2,0,2,3,1,Gd,6,1,Attchd,564,0,266,0,0,0,9,2006,Normal,221000
2519,,3760,IR1,AllPub,CulDSac,Gtl,Greens,Twnhs,1Story,8,5,1980,1980,CBlock,44,1235,1191,Y,1235,0,1235,1,0,1,1,1,TA,4,3,Attchd,484,133,78,0,0,0,5,2006,Normal,214000
2520,36,3640,IR1,AllPub,CulDSac,Gtl,Greens,Twnhs,1Story,8,5,1980,1980,CBlock,176,1036,860,Y,1036,0,1036,1,0,1,1,1,Gd,4,1,Detchd,484,133,108,0,0,0,9,2006,Normal,188000
2521,40,3874,IR1,AllPub,Inside,Gtl,Greens,TwnhsE,1Story,8,5,1980,1980,CBlock,419,1226,807,Y,1226,0,1226,1,0,1,1,1,Gd,4,1,Attchd,484,133,78,0,0,0,7,2006,Normal,190000
2522,40,3876,IR1,AllPub,Inside,Gtl,Greens,Twnhs,1Story,8,5,1978,1978,CBlock,48,1226,1178,Y,1226,0,1226,1,0,1,1,1,Gd,4,1,Attchd,484,133,60,0,0,0,7,2006,Normal,170000
2524,79,13110,IR1,AllPub,Corner,Gtl,NWAmes,2fmCon,1Story,5,6,1972,1972,CBlock,191,1153,962,Y,1193,0,1193,2,0,2,2,1,TA,6,0,Attchd,501,140,153,0,0,0,7,2006,Normal,146500
2525,102,10192,IR1,AllPub,Inside,Gtl,NWAmes,1Fam,SLvl,7,6,1968,1992,CBlock,570,570,0,Y,1222,698,1920,3,0,3,4,1,Gd,8,1,Attchd,487,0,98,0,0,0,9,2006,Normal,170000
2526,,20781,IR2,AllPub,CulDSac,Gtl,NWAmes,1Fam,1Story,7,7,1968,2003,CBlock,1203,1568,365,Y,2156,0,2156,2,0,2,3,1,TA,9,1,Attchd,508,0,80,0,290,0,6,2006,Normal,262500
2530,78,10140,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,7,6,1967,1967,CBlock,713,1334,621,Y,1334,0,1334,2,0,2,3,1,TA,7,0,Attchd,477,0,20,35,0,264,4,2006,Normal,164500
2532,75,9750,Reg,AllPub,Inside,Gtl,NAmes,1Fam,SLvl,5,5,1967,1967,PConc,100,980,880,Y,980,0,980,2,0,2,3,1,TA,6,0,Attchd,384,68,0,0,0,0,10,2006,Normal,135500
2533,80,9600,Reg,AllPub,Corner,Gtl,NAmes,1Fam,1Story,5,5,1968,1968,CBlock,293,1051,758,Y,1051,0,1051,1,0,1,3,1,TA,6,0,Attchd,504,0,0,0,0,0,7,2006,Normal,142000
2535,78,9360,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,7,1968,2004,CBlock,216,976,760,Y,976,0,976,1,0,1,2,1,Gd,4,1,Attchd,504,94,0,0,0,0,8,2006,Abnorml,157500
2537,70,8400,Reg,AllPub,Inside,Gtl,NAmes,1Fam,SFoyer,5,6,1968,1968,CBlock,89,833,744,Y,898,0,898,1,0,1,3,1,TA,6,0,Attchd,326,143,0,0,0,0,8,2006,Normal,140000
2538,,9759,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1966,1966,CBlock,252,1051,799,Y,1051,0,1051,1,0,1,3,1,TA,6,0,Attchd,264,182,88,0,0,0,3,2006,Normal,124400
2539,80,9600,Reg,AllPub,Inside,Gtl,NAmes,1Fam,SLvl,5,7,1967,1967,PConc,137,1141,1004,Y,1141,0,1141,1,0,1,3,1,TA,6,0,Attchd,568,0,78,0,0,0,7,2006,Normal,158000
2542,,10659,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1961,1961,CBlock,135,1050,915,Y,1050,0,1050,1,0,1,3,1,TA,6,0,Attchd,368,0,319,0,0,0,1,2006,Normal,136500
2543,70,9100,Reg,AllPub,Corner,Gtl,NAmes,1Fam,1Story,5,5,1958,1958,CBlock,169,864,695,Y,864,0,864,1,0,1,3,1,TA,5,0,Detchd,624,0,0,0,0,0,7,2006,Normal,129900
2544,70,8393,Reg,AllPub,Corner,Gtl,NAmes,Duplex,1Story,5,5,1959,2005,CBlock,1098,1626,528,Y,1712,0,1712,2,0,2,4,2,TA,8,0,Attchd,588,272,54,0,0,0,6,2006,Family,145000
2545,80,8800,Reg,AllPub,Inside,Gtl,NAmes,2fmCon,1Story,6,7,1965,2000,PConc,34,1187,1153,Y,1565,0,1565,2,0,2,3,1,Gd,7,2,Attchd,299,200,25,211,0,0,6,2006,Abnorml,185900
2546,80,8800,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,6,1964,1964,CBlock,698,1251,553,Y,1251,0,1251,1,0,1,3,1,TA,6,2,Attchd,461,0,116,0,0,0,3,2006,Normal,160000
2549,75,10382,Reg,AllPub,Inside,Gtl,NAmes,2fmCon,SLvl,6,5,1958,1958,CBlock,75,588,513,Y,1095,0,1095,1,0,1,2,1,TA,6,0,Attchd,264,0,0,0,0,0,3,2006,Normal,140000
2551,80,10800,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,7,1960,1960,CBlock,616,1248,632,Y,1248,0,1248,1,0,1,3,1,TA,6,0,Attchd,286,0,0,0,0,0,5,2006,Normal,151500
2552,60,8550,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,8,1934,1950,CBlock,242,816,574,Y,816,0,816,1,0,1,2,1,TA,4,1,Attchd,240,228,0,40,0,0,7,2006,Normal,129800
2553,,11425,IR1,AllPub,Corner,Gtl,NAmes,1Fam,1Story,5,6,1954,1954,CBlock,522,1008,486,Y,1008,0,1008,1,0,1,2,1,TA,4,1,Attchd,275,0,0,120,0,0,7,2006,Normal,137000
2554,68,9724,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,7,1947,1950,CBlock,938,938,0,Y,1043,0,1043,1,0,1,2,1,TA,5,1,Detchd,273,125,48,0,0,0,5,2006,Normal,137000
2556,51,5900,IR1,AllPub,Inside,Gtl,BrkSide,1Fam,1Story,4,7,1923,1958,PConc,440,440,0,Y,869,0,869,1,0,1,2,1,Fa,4,0,NA,0,0,0,0,0,0,8,2006,Normal,85500
2557,52,5825,IR1,AllPub,Inside,Gtl,BrkSide,1Fam,1Story,4,5,1926,1953,PConc,600,600,0,Y,747,0,747,1,0,1,1,1,TA,5,0,Detchd,528,0,0,32,0,0,6,2006,Normal,79900
2558,92,7438,IR1,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,8,1908,1991,PConc,504,504,0,Y,936,316,1252,1,0,1,3,1,TA,5,0,Attchd,576,104,0,0,0,0,6,2006,Normal,127000
2559,80,9600,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1961,1990,CBlock,336,1251,915,Y,1433,0,1433,1,0,1,3,1,TA,7,1,Attchd,441,144,0,205,0,0,6,2006,Normal,161000
2560,89,10858,Reg,AllPub,Corner,Gtl,NAmes,1Fam,1Story,5,6,1952,1952,CBlock,1404,1444,40,Y,1624,0,1624,1,0,1,2,1,TA,6,1,Attchd,240,0,40,324,0,0,7,2006,Partial,146500
2561,80,9600,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1951,1951,CBlock,60,1056,996,Y,1216,0,1216,1,0,1,3,1,TA,7,0,Attchd,280,0,0,0,0,0,5,2006,Normal,135000
2562,89,10680,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,3,1951,1951,CBlock,1380,2136,756,N,2136,0,2136,2,0,2,4,1,TA,7,0,Detchd,528,0,30,0,0,0,10,2006,Normal,137900
2563,79,9490,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1.5Fin,6,7,1941,1950,CBlock,238,806,568,Y,958,620,1578,1,0,1,3,1,Fa,5,2,Attchd,240,0,0,32,0,0,8,2006,Normal,133000
2565,82,9888,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1954,1975,CBlock,450,936,486,Y,936,0,936,1,0,1,2,1,TA,5,0,Attchd,240,0,0,160,0,0,3,2006,Normal,121000
2566,,8917,IR1,AllPub,Inside,Gtl,NAmes,Duplex,1Story,5,5,1967,1967,CBlock,1584,1584,0,Y,1584,0,1584,2,0,2,4,2,TA,8,0,Detchd,506,0,0,0,0,0,10,2006,Normal,119000
2567,,12700,IR1,AllPub,Inside,Gtl,NAmes,1Fam,SLvl,6,5,1964,1964,CBlock,307,1246,939,Y,1246,0,1246,1,0,1,3,1,TA,6,2,Attchd,441,0,69,0,0,0,11,2006,Normal,172000
2568,85,8500,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,3,1961,1961,CBlock,635,1235,600,Y,1235,0,1235,1,0,1,2,1,TA,6,0,Attchd,480,0,0,0,0,0,12,2006,Abnorml,98600
2570,75,9000,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1954,1954,CBlock,124,936,812,Y,1128,0,1128,1,0,1,2,1,TA,5,0,Attchd,286,0,0,0,0,0,6,2006,Family,118000
2571,174,25419,Reg,AllPub,Corner,Gtl,NAmes,1Fam,2Story,8,4,1918,1990,PConc,140,1360,1220,Y,1360,1360,3112,2,0,2,4,1,Gd,8,1,Detchd,795,0,16,552,0,0,3,2006,Abnorml,235000
2572,109,9723,IR1,AllPub,Corner,Gtl,NAmes,1Fam,1Story,6,7,1963,1963,CBlock,1008,1008,0,Y,1008,0,1008,1,0,1,2,1,TA,5,0,Attchd,430,0,0,0,0,0,10,2006,Normal,135000
2573,70,7728,Reg,AllPub,Inside,Gtl,NAmes,Duplex,SLvl,5,6,1962,1962,CBlock,303,1106,803,Y,1190,0,1190,1,0,1,3,1,TA,6,0,Attchd,540,0,18,0,0,0,5,2006,Normal,132500
2574,70,8163,Reg,AllPub,Inside,Gtl,NAmes,1Fam,SLvl,5,6,1959,1959,CBlock,102,1144,1042,Y,1144,0,1144,1,0,1,3,1,TA,6,1,Attchd,796,86,0,0,0,0,3,2006,Normal,143000
2578,125,10000,Reg,AllPub,Corner,Gtl,NAmes,1Fam,SLvl,5,6,1956,1956,CBlock,99,1058,959,Y,1370,0,1370,1,0,1,3,1,TA,6,1,Basment,300,191,0,0,0,120,2,2006,Normal,148000
2579,69,14850,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1957,1957,CBlock,197,1092,895,Y,1092,0,1092,1,0,1,2,1,TA,6,1,Attchd,299,268,0,0,0,122,5,2006,Normal,141000
2580,72,10152,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,6,1956,1994,CBlock,210,1124,914,Y,1124,0,1124,1,0,1,3,1,TA,6,1,Attchd,353,0,211,180,0,142,5,2006,Normal,153000
2581,72,10011,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1957,1996,CBlock,710,1070,360,Y,1236,0,1236,1,0,1,2,1,Gd,6,1,Attchd,447,0,0,0,0,0,5,2006,Normal,134450
2582,,7032,IR1,AllPub,Corner,Gtl,NAmes,Duplex,SFoyer,5,5,1979,1979,CBlock,0,943,943,Y,943,0,943,1,0,1,2,1,TA,4,2,Detchd,600,42,0,0,0,0,12,2006,Normal,135960
2583,70,8092,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,8,1954,2000,CBlock,226,1050,824,Y,1050,0,1050,1,0,1,3,1,Gd,6,0,Attchd,286,0,0,0,0,0,6,2006,Abnorml,156000
2584,75,11310,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,5,1954,1954,CBlock,1367,1367,0,Y,1375,0,1375,1,0,1,2,1,TA,5,1,Attchd,451,0,30,0,0,0,6,2006,Normal,140000
2585,66,12778,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1952,2003,CBlock,350,1008,658,Y,1008,0,1008,1,0,1,2,1,TA,4,0,Attchd,280,0,154,0,0,0,1,2006,Normal,139500
2587,55,7700,Reg,AllPub,Inside,Gtl,NAmes,1Fam,SLvl,5,7,1956,1956,CBlock,30,301,271,Y,1145,0,1145,1,0,1,3,1,TA,6,0,Detchd,684,0,0,0,0,0,9,2006,Normal,127000
2588,65,11050,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1956,1956,CBlock,517,1005,488,Y,1005,0,1005,1,0,1,2,1,TA,6,1,Attchd,319,0,0,0,0,288,7,2006,Normal,133500
2590,85,15428,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1951,1991,CBlock,143,884,741,Y,884,0,884,1,0,1,2,1,TA,4,0,Attchd,270,0,0,0,0,195,6,2006,Normal,142000
2592,70,13300,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1956,2001,CBlock,521,1015,494,Y,1384,0,1384,1,0,1,2,1,TA,6,0,Attchd,896,75,0,0,323,0,6,2006,Normal,159000
2595,50,7000,Reg,AllPub,Corner,Gtl,OldTown,1Fam,1.5Fin,6,6,1924,1950,BrkTil,0,617,617,Y,865,445,1310,2,0,2,2,1,TA,6,0,Attchd,398,0,0,126,0,0,5,2006,Normal,112000
2596,60,10410,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1Story,3,8,1930,2001,PConc,713,713,0,Y,713,0,713,1,0,1,2,1,Gd,5,0,Detchd,371,0,75,161,0,0,10,2006,Normal,99800
2597,90,5400,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1Story,5,7,1954,2000,CBlock,418,833,415,Y,833,0,833,1,0,1,2,1,Gd,4,0,Detchd,326,0,0,0,0,0,8,2006,Normal,117000
2598,60,5400,Reg,AllPub,Corner,Sev,OldTown,1Fam,1Story,5,6,1921,1968,BrkTil,1073,1073,0,Y,1073,0,1073,1,0,1,2,1,TA,4,0,Detchd,326,0,0,112,0,0,12,2006,Abnorml,108480
2599,60,10914,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,3,3,1929,1950,CBlock,715,715,0,N,715,0,715,1,0,1,2,1,TA,4,0,Detchd,660,0,0,75,0,112,8,2006,Normal,68000
2600,60,7008,Reg,AllPub,Corner,Gtl,OldTown,1Fam,1.5Fin,4,8,1900,1998,BrkTil,448,448,0,Y,448,272,720,1,0,1,1,1,Fa,5,0,Attchd,280,0,0,70,0,0,3,2006,Normal,86900
2601,60,10800,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1Story,5,6,1920,1950,BrkTil,299,1120,821,Y,1130,0,1130,1,0,1,2,1,TA,5,1,Detchd,720,229,0,0,0,0,6,2006,Normal,120000
2602,60,7200,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2Story,6,8,1915,1950,CBlock,325,663,338,Y,774,821,1595,2,0,2,3,1,TA,7,1,Detchd,528,49,0,231,0,0,4,2006,Normal,155500
2604,60,10410,Reg,AllPub,Corner,Gtl,OldTown,1Fam,1.5Fin,3,4,1915,1950,PConc,672,672,0,Y,694,520,1214,1,0,1,3,1,TA,6,0,Detchd,936,216,0,160,0,0,1,2006,Family,105000
2605,60,10800,Reg,AllPub,Corner,Gtl,OldTown,2fmCon,1.5Fin,5,4,1900,1970,CBlock,290,954,664,N,1766,648,2414,2,0,2,3,2,TA,10,1,Attchd,520,142,0,0,0,0,5,2006,Normal,160000
2606,60,10800,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,5,8,1936,1989,CBlock,170,796,626,Y,1096,370,1466,2,0,2,3,1,Gd,7,1,Attchd,566,436,21,0,0,0,4,2006,Normal,170000
2607,84,8658,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,5,1965,1965,CBlock,445,1088,643,Y,1324,0,1324,2,0,2,3,1,TA,6,1,Attchd,440,0,138,0,0,0,12,2006,Abnorml,160000
2608,85,13400,Reg,AllPub,Inside,Gtl,NAmes,1Fam,SLvl,5,5,1966,1966,CBlock,380,1024,644,Y,1086,0,1086,1,0,1,3,1,TA,6,1,Attchd,484,0,0,0,0,0,6,2006,Normal,159950
2609,83,10184,Reg,AllPub,Inside,Gtl,NAmes,1Fam,SLvl,6,5,1963,1963,CBlock,503,1083,580,Y,1146,0,1146,1,0,1,3,1,TA,6,1,Attchd,294,345,75,0,0,0,6,2006,Normal,165000
2612,66,7800,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1964,1964,CBlock,0,912,912,Y,912,0,912,1,0,1,2,1,TA,5,0,Attchd,288,0,0,0,0,0,11,2006,Abnorml,115000
2613,79,8910,Reg,AllPub,Corner,Gtl,NAmes,1Fam,1Story,6,6,1959,1959,CBlock,0,655,655,Y,1194,0,1194,1,0,1,3,1,TA,6,1,BuiltIn,539,0,0,192,0,0,7,2006,Normal,159500
2614,60,7332,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,6,1959,1959,CBlock,450,864,414,Y,864,0,864,1,0,1,2,1,Gd,4,0,Attchd,288,168,0,0,0,0,10,2006,Abnorml,120000
2615,73,7100,IR1,AllPub,Corner,Gtl,NAmes,1Fam,1Story,5,7,1957,1957,CBlock,108,816,708,Y,816,0,816,1,0,1,2,1,TA,5,0,Detchd,308,0,0,0,0,0,7,2006,Normal,129900
2616,80,10800,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,6,1961,1992,CBlock,400,1313,913,Y,1773,0,1773,2,0,2,3,1,TA,6,2,Attchd,418,355,98,0,0,144,8,2006,Normal,183000
2617,86,11650,Reg,AllPub,Corner,Gtl,NAmes,1Fam,1Story,7,5,1959,1959,Slab,0,0,0,Y,1472,0,1472,2,0,2,2,1,Gd,5,1,Attchd,484,0,68,0,0,227,6,2006,Normal,157500
2618,,18275,IR1,AllPub,Inside,Gtl,NAmes,1Fam,2Story,7,8,1962,1998,CBlock,802,1438,636,Y,1900,548,2448,3,0,3,3,1,TA,9,2,Attchd,441,520,102,0,0,0,9,2006,Normal,277500
2619,47,16321,IR1,AllPub,CulDSac,Gtl,NAmes,1Fam,1Story,5,6,1957,1997,CBlock,207,1484,1277,Y,1600,0,1600,1,0,1,2,1,TA,6,2,Attchd,319,288,258,0,0,0,12,2006,Normal,207500
2622,60,7200,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,7,1950,1950,CBlock,0,0,0,Y,1040,0,1040,1,0,1,2,1,TA,5,0,Detchd,625,0,0,0,0,0,6,2006,Normal,109500
2623,60,7200,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,4,5,1950,1950,Slab,0,0,0,Y,1040,0,1040,1,0,1,2,1,TA,4,0,Detchd,420,0,29,0,0,0,7,2006,Normal,109900
2624,70,7560,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1959,1959,CBlock,671,1040,369,Y,1040,0,1040,1,0,1,3,1,TA,6,0,Attchd,286,140,0,252,0,0,7,2006,Normal,133700
2625,60,8544,Reg,AllPub,Corner,Gtl,NAmes,Duplex,1Story,3,4,1950,1950,Slab,0,0,0,N,1040,0,1040,2,0,2,2,2,TA,6,0,Detchd,400,0,0,0,0,0,12,2006,Normal,81400
2626,,8544,Reg,AllPub,Inside,Gtl,NAmes,Duplex,1Story,3,4,1949,1950,Slab,0,0,0,N,1040,0,1040,2,0,2,2,2,TA,6,0,Detchd,400,0,0,0,0,0,5,2006,Normal,87500
2627,60,8544,Reg,AllPub,Inside,Gtl,NAmes,Duplex,1Story,3,4,1950,1950,CBlock,0,0,0,N,1040,0,1040,2,0,2,2,2,TA,6,0,Detchd,400,0,0,0,0,0,7,2006,Normal,93500
2628,75,8512,Reg,AllPub,Corner,Gtl,NAmes,Duplex,1Story,5,5,1960,1960,CBlock,1556,1556,0,Y,1556,0,1556,2,0,2,4,2,TA,8,0,NA,0,0,0,0,0,0,9,2006,Normal,119000
2629,70,7945,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1959,1959,CBlock,465,1150,685,Y,1150,0,1150,1,0,1,3,1,TA,6,0,Attchd,300,0,0,0,0,0,5,2006,Normal,141000
2630,70,7000,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,4,1961,1961,CBlock,369,1150,781,Y,1150,0,1150,1,0,1,3,1,TA,6,0,Attchd,288,0,0,0,0,162,7,2006,Normal,146000
2632,69,10205,IR1,AllPub,Inside,Gtl,NAmes,1Fam,SFoyer,5,5,1962,1962,CBlock,141,925,784,Y,999,0,999,1,0,1,3,1,TA,6,0,Attchd,300,150,72,0,0,0,5,2006,Normal,134500
2633,74,7400,Reg,AllPub,Corner,Gtl,NAmes,1Fam,1Story,7,6,1962,1962,CBlock,236,1045,809,Y,1045,0,1045,1,0,1,3,1,TA,6,0,Detchd,528,0,0,0,0,0,3,2006,Normal,120000
2634,70,7000,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1962,1962,CBlock,396,864,468,Y,864,0,864,1,0,1,3,1,TA,5,0,Attchd,336,0,0,0,0,0,2,2006,Normal,105000
2635,70,7000,Reg,AllPub,Inside,Gtl,NAmes,2fmCon,SFoyer,5,5,1962,1962,CBlock,72,1025,953,Y,1025,0,1025,1,0,1,3,1,TA,6,0,NA,0,96,80,0,0,0,3,2006,Normal,124000
2636,62,9856,Reg,AllPub,Corner,Gtl,OldTown,1Fam,2Story,5,8,1900,2005,PConc,716,716,0,Y,1007,1007,2014,2,0,2,5,1,TA,8,0,Detchd,624,0,72,167,0,0,6,2006,Normal,169000
2637,57,9906,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2Story,4,4,1925,1950,CBlock,686,686,0,N,810,518,1328,1,0,1,3,1,TA,8,0,Detchd,210,0,172,60,0,0,9,2006,Family,107000
2638,60,9600,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,5,6,1948,1950,CBlock,936,1212,276,Y,1226,442,1668,1,0,1,3,1,TA,6,0,Detchd,240,0,0,140,0,0,5,2006,Normal,135000
2639,60,5520,Reg,AllPub,Corner,Gtl,OldTown,1Fam,1.5Fin,4,6,1920,1980,PConc,863,1147,284,N,1147,510,1657,1,0,1,4,1,Fa,9,1,Detchd,162,0,0,0,0,0,7,2006,Normal,111500
2640,60,9600,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,6,8,1900,2004,BrkTil,399,780,381,Y,940,476,1416,1,0,1,3,1,Gd,7,0,Detchd,400,0,24,0,0,0,6,2006,Normal,156500
2642,58,6451,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2Story,7,7,1900,1970,Stone,504,712,208,Y,848,580,1428,1,0,1,4,1,TA,7,0,Detchd,576,264,0,84,0,0,5,2006,Normal,139900
2643,66,3960,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2Story,7,8,1930,1950,BrkTil,502,502,0,N,502,502,1004,1,0,1,2,1,Gd,5,1,Detchd,200,280,0,68,0,0,7,2006,Normal,105000
2644,70,5684,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1Story,6,8,1930,2005,BrkTil,813,813,0,Y,813,0,813,1,0,1,2,1,Gd,5,0,Detchd,270,0,113,0,0,0,6,2006,Normal,110000
2645,56,7745,Reg,AllPub,Inside,Gtl,OldTown,2fmCon,1.5Fin,4,6,1900,1950,PConc,938,938,0,N,1084,867,1951,2,0,2,4,2,Fa,9,0,Detchd,576,0,6,28,0,0,4,2006,Normal,111500
